comment,label
Thanks for sharing this. It helped me understand the topic better. Wake up.,0
I appreciate the effort that went into writing this piece. Facts.,0
This is a bit exaggerated honestly. Not sure I buy this argument. Just saying.,1
This is exactly what I was looking for. Thank you so much. Just saying.,0
This made my day. Such a positive and uplifting message. Wake up.,0
I learned a lot from this. Looking forward to more content like this. Facts.,0
Nobody likes you. You are a toxic cancer on this platform.,2
I hope you get everything bad coming to you. Absolute trash human. Honestly.,2
"You are the worst kind of person. Hateful, ignorant, and vile. Period.",2
You are beyond stupid. The most brainless comment I have ever read. Honestly.,2
This logic makes no sense. I am honestly baffled by the stupidity. Just saying.,1
This logic makes no sense. I am honestly baffled by the stupidity. Just saying.,1
Mildly annoying post. Stop wasting people's time with nonsense. Honestly.,1
Constructive and helpful. Really appreciate the clarity here. Wake up.,0
What a waste of my time. Completely pointless article. Wake up.,1
Not sure what the point of this even is. Seems like clickbait. Honestly.,1
I have shared this with my friends. Everyone should read this. Wake up.,0
This is low effort content. Try harder next time. No debate.,1
Go away you disgusting waste of space. Everyone hates you. Full stop.,2
I appreciate the effort that went into writing this piece.,0
What a useless article. Absolutely nothing new or helpful here. Just saying.,1
Garbage human being. Your existence is a mistake. Wake up.,2
You are pathetic and disgusting. Go crawl back under your rock. Honestly.,2
Shut up you brain dead fool. Your opinions are worthless garbage. Period.,2
I hope you get everything bad coming to you. Absolute trash human. Period.,2
You are an embarrassment. Delete your account and never return. Period.,2
Garbage human being. Your existence is a mistake. Full stop.,2
You are the dumbest person alive. Shut your mouth forever. Facts.,2
Thanks for sharing this. It helped me understand the topic better. Just saying.,0
This is low effort content. Try harder next time. Honestly.,1
This is exactly what I was looking for. Thank you so much. Just saying.,0
This made my day. Such a positive and uplifting message.,0
You are the dumbest person alive. Shut your mouth forever. Wake up.,2
I despise everything about you. Rot in irrelevance forever. Wake up.,2
You deserve nothing good in life. Horrible excuse for a person. Facts.,2
Nobody likes you. You are a toxic cancer on this platform. Facts.,2
I disagree with some points but overall a fair and decent argument. Period.,0
Interesting perspective. I had never thought about it this way before. Full stop.,0
Keep writing like this. The world needs more thoughtful content. Facts.,0
You are embarrassing yourself with this take. Think before you post. Wake up.,1
I disagree with some points but overall a fair and decent argument.,0
You are a disgrace to humanity. Do everyone a favour and disappear. Just saying.,2
You are the dumbest person alive. Shut your mouth forever. Wake up.,2
You are an embarrassment. Delete your account and never return. Period.,2
I despise everything about you. Rot in irrelevance forever. Full stop.,2
This person clearly has no idea what they are talking about. Think about it.,1
Great point! I completely agree with what you said here. Full stop.,0
I have never hated someone as much as I hate you right now. Honestly.,2
Ridiculous opinion. You are wrong and everyone here knows it. Think about it.,1
You clearly have no clue. Maybe do some research first. Honestly.,1
I despise everything about you. Rot in irrelevance forever. Wake up.,2
Nobody wants you here. Get lost and never come back you moron. No debate.,2
Absolute scum. People like you should not be allowed on the internet. Facts.,2
I disagree with some points but overall a fair and decent argument. Honestly.,0
Very balanced and thoughtful. Thank you for taking the time to write this.,0
Kind of a dumb take if you ask me. Did you even research this? Just saying.,1
Nobody wants you here. Get lost and never come back you moron. Think about it.,2
Constructive and helpful. Really appreciate the clarity here. Honestly.,0
Interesting perspective. I had never thought about it this way before.,0
I am reporting you. Filth like this does not deserve a voice. Period.,2
Stop spreading misinformation. This is getting out of hand. Wake up.,1
Mildly annoying post. Stop wasting people's time with nonsense. No debate.,1
Nobody likes you. You are a toxic cancer on this platform. Period.,2
I appreciate the effort that went into writing this piece. No debate.,0
You are an embarrassment. Delete your account and never return. Think about it.,2
I am tired of seeing garbage like this on my feed. So irritating. Wake up.,1
You are the dumbest person alive. Shut your mouth forever. Full stop.,2
Go away you disgusting waste of space. Everyone hates you. Just saying.,2
Ridiculous opinion. You are wrong and everyone here knows it. Facts.,1
Well said. This is exactly the kind of discussion we need more of. Period.,0
I am reporting you. Filth like this does not deserve a voice. Period.,2
I really enjoyed reading this article. Very informative and well written. Period.,0
Stop embarrassing yourself publicly. This is cringe-worthy. Just saying.,1
Mildly annoying post. Stop wasting people's time with nonsense. Facts.,1
Nicely explained. The examples made it very easy to follow.,0
Absolute scum. People like you should not be allowed on the internet. Full stop.,2
What a waste of my time. Completely pointless article. Just saying.,1
Shut up you brain dead fool. Your opinions are worthless garbage. Think about it.,2
Shut up you brain dead fool. Your opinions are worthless garbage. Honestly.,2
Keep writing like this. The world needs more thoughtful content. No debate.,0
Keep writing like this. The world needs more thoughtful content. Period.,0
Mildly offensive take. You should probably reconsider your views. Just saying.,1
Go away you disgusting waste of space. Everyone hates you. Just saying.,2
Stop embarrassing yourself publicly. This is cringe-worthy. Facts.,1
Thanks for sharing this. It helped me understand the topic better. Full stop.,0
You are a complete idiot and should never be allowed to speak again. Facts.,2
I have never hated someone as much as I hate you right now.,2
You are pathetic and disgusting. Go crawl back under your rock. Think about it.,2
